time_step,request_id,vnf_chain,total_destinations,destinations_connected,destinations_failed,total_cpu_consumed,total_bw_consumed,total_mem_consumed,actual_cpu_used,actual_bw_used,actual_mem_used,num_used_nodes,num_used_links,avg_cpu_util_per_node,avg_bw_util_per_link,avg_mem_util_per_node,total_hops,avg_hops_per_dest,fully_deployed,partial_deployed,backup_used,backup_levels,failed_nodes,failure_reasons,deployment_time
26,REQ_116,VNF_7->VNF_6->VNF_2,5,5,0,180.0000,60.0000,90.0000,180.0000,60.0000,90.0000,4,10,0.5625,0.0750,0.3750,10,2.00,True,False,False,,,,0.2494
28,REQ_123,VNF_8->VNF_6->VNF_5,5,5,0,120.0000,60.0000,80.0000,120.0000,60.0000,80.0000,4,12,0.3750,0.0625,0.3333,12,2.40,True,False,False,,,,0.2452
29,REQ_127,VNF_3->VNF_8->VNF_1,5,5,0,115.0000,55.0000,70.0000,115.0000,55.0000,70.0000,4,11,0.3594,0.0625,0.2917,11,2.20,True,False,False,,,,0.2503
30,REQ_131,VNF_2->VNF_5->VNF_3,5,5,0,100.0000,70.0000,190.0000,100.0000,70.0000,190.0000,4,10,0.3125,0.0875,0.7917,10,2.00,True,False,False,,,,0.2525
33,REQ_146,VNF_7->VNF_1->VNF_4,5,5,0,195.0000,77.0000,70.0000,195.0000,77.0000,70.0000,6,11,0.4062,0.0875,0.1944,11,2.20,True,False,True,"resource_aware,resource_aware",,,0.4482
34,REQ_150,VNF_6->VNF_3->VNF_4,5,5,0,80.0000,65.0000,95.0000,80.0000,55.0000,95.0000,5,11,0.2000,0.0625,0.3167,13,2.60,True,False,True,"resource_aware,resource_aware",,,0.4283
35,REQ_156,VNF_3->VNF_1->VNF_7,5,5,0,135.0000,55.0000,70.0000,135.0000,45.0000,70.0000,5,9,0.3375,0.0625,0.2333,11,2.20,True,False,True,"resource_aware,resource_aware",,,0.4320
36,REQ_159,VNF_8->VNF_5->VNF_2,5,5,0,90.0000,56.0000,80.0000,90.0000,48.0000,80.0000,3,12,0.3750,0.0500,0.4444,14,2.80,True,False,True,"resource_aware,resource_aware",,,0.4291
37,REQ_165,VNF_6->VNF_5->VNF_8,5,5,0,185.0000,96.0000,125.0000,185.0000,88.0000,125.0000,7,11,0.3304,0.1000,0.2976,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.4379
38,REQ_170,VNF_8->VNF_3->VNF_1,5,5,0,115.0000,95.0000,70.0000,115.0000,75.0000,70.0000,7,15,0.2054,0.0625,0.1667,19,3.80,True,False,True,"resource_aware,resource_aware",,,0.4475
39,REQ_177,VNF_4->VNF_7->VNF_5,5,5,0,180.0000,128.0000,135.0000,180.0000,128.0000,135.0000,3,16,0.7500,0.1000,0.7500,16,3.20,True,False,False,,,,0.4268
40,REQ_179,VNF_8->VNF_7->VNF_4,5,5,0,220.0000,128.0000,90.0000,220.0000,104.0000,90.0000,9,13,0.3056,0.1000,0.1667,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.4353
41,REQ_180,VNF_5->VNF_7->VNF_8,5,5,0,220.0000,96.0000,120.0000,220.0000,88.0000,120.0000,5,11,0.5500,0.1000,0.4000,12,2.40,True,False,True,resource_aware,,,0.4241
42,REQ_185,VNF_6->VNF_7->VNF_3,5,5,0,180.0000,112.0000,120.0000,180.0000,63.0000,120.0000,3,9,0.7500,0.0875,0.6667,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.4279
